nctId,ec_single,ner,relation
NCT00453219,"Inclusion: Inclusion criteria for participation are a gynecological age (age since menarche) \> 5 and \< 25 years, and chronological age \> 18 years, within 90-110% of ideal body weight as determined by the 1983 Metropolitan height and weight table for women, and exercise \< 10 h/wk and run \< 10 mi/wk, day-awake/night-asleep schedule.","```json
[
    {
        ""entity"": ""gynecological age"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""age since menarche"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""> 5 and < 25 years"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""chronological age"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""> 18 years"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""within 90-110% of ideal body weight"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""1983 Metropolitan height and weight table for women"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""exercise < 10 h/wk"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""run < 10 mi/wk"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""day-awake/night-asleep schedule"",
        ""category"": ""Observation""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""gynecological age""
    },
    {
        ""id"": 2,
        ""type"": ""Observation"",
        ""name"": ""age since menarche""
    },
    {
        ""id"": 3,
        ""type"": ""Observation"",
        ""name"": ""chronological age"",
        ""value"": {
            ""range"": {
                ""lower_bound"": 18,
                ""unit"": ""years""
            }
        }
    },
    {
        ""id"": 4,
        ""type"": ""Observation"",
        ""name"": ""1983 Metropolitan height and weight table for women""
    },
    {
        ""id"": 5,
        ""type"": ""Observation"",
        ""name"": ""day-awake/night-asleep schedule""
    },
    {
        ""id"": 6,
        ""type"": ""Observation"",
        ""name"": ""ideal body weight"",
        ""value"": {
            ""range"": {
                ""lower_bound"": 90,
                ""upper_bound"": 110,
                ""unit"": ""%""
            }
        }
    },
    {
        ""id"": 7,
        ""type"": ""Observation"",
        ""name"": ""exercise"",
        ""value"": {
            ""range"": {
                ""upper_bound"": 10,
                ""unit"": ""h/wk""
            }
        }
    },
    {
        ""id"": 8,
        ""type"": ""Observation"",
        ""name"": ""run"",
        ""value"": {
            ""range"": {
                ""upper_bound"": 10,
                ""unit"": ""mi/wk""
            }
        }
    }
]
```"
NCT00453219,Inclusion: Women in the FHA and PCOS groups have to fulfill the diagnostic criteria of FHA or PCOS and to have all other causes of amenorrhea and anovulation excluded.,"```json
[
    {
        ""entity"": ""FHA"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""PCOS"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""amenorrhea"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""anovulation"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""FHA""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""PCOS""
    },
    {
        ""id"": 3,
        ""type"": ""Condition"",
        ""name"": ""amenorrhea""
    },
    {
        ""id"": 4,
        ""type"": ""Condition"",
        ""name"": ""anovulation""
    }
]
```"
NCT00453219,"Exclusion: Exclusion criteria are smoking, medications, including psychotropic or illicit drugs, medical, neurological, or ophthalmologic disease except acuity problems, a weight loss or gain of \> 10 lb within a year preceding or since the onset of amenorrhea, a major Axis I disorder other than depression, parturition in the last 12 months and/or lactating in the last 6 months.","```json
[
    {
        ""entity"": ""smoking"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""medications"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""psychotropic drugs"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""illicit drugs"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""medical disease"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""neurological disease"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""ophthalmologic disease"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""acuity problems"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""weight loss"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""weight gain"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""> 10 lb"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""within a year"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""onset of amenorrhea"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""major Axis I disorder"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""depression"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""parturition"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""in the last 12 months"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""lactating"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""in the last 6 months"",
        ""category"": ""Temporal Constraints""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""smoking""
    },
    {
        ""id"": 2,
        ""type"": ""Drug/Substance"",
        ""name"": ""medications""
    },
    {
        ""id"": 3,
        ""type"": ""Drug/Substance"",
        ""name"": ""psychotropic drugs""
    },
    {
        ""id"": 4,
        ""type"": ""Drug/Substance"",
        ""name"": ""illicit drugs""
    },
    {
        ""id"": 5,
        ""type"": ""Condition"",
        ""name"": ""medical disease""
    },
    {
        ""id"": 6,
        ""type"": ""Condition"",
        ""name"": ""neurological disease""
    },
    {
        ""id"": 7,
        ""type"": ""Condition"",
        ""name"": ""ophthalmologic disease""
    },
    {
        ""id"": 8,
        ""type"": ""Condition"",
        ""name"": ""acuity problems""
    },
    {
        ""id"": 9,
        ""type"": ""Observation"",
        ""name"": ""weight loss"",
        ""value"": {
            ""range"": {
                ""lower_bound"": 10,
                ""unit"": ""lb""
            }
        },
        ""temporal"": {
            ""start"": {
                ""number"": 1,
                ""unit"": ""year""
            }
        }
    },
    {
        ""id"": 10,
        ""type"": ""Observation"",
        ""name"": ""weight gain"",
        ""value"": {
            ""range"": {
                ""lower_bound"": 10,
                ""unit"": ""lb""
            }
        },
        ""temporal"": {
            ""start"": {
                ""number"": 1,
                ""unit"": ""year""
            }
        }
    },
    {
        ""id"": 11,
        ""type"": ""Condition"",
        ""name"": ""onset of amenorrhea""
    },
    {
        ""id"": 12,
        ""type"": ""Condition"",
        ""name"": ""major Axis I disorder""
    },
    {
        ""id"": 13,
        ""type"": ""Condition"",
        ""name"": ""depression""
    },
    {
        ""id"": 14,
        ""type"": ""Condition"",
        ""name"": ""parturition"",
        ""temporal"": {
            ""start"": {
                ""number"": 12,
                ""unit"": ""months""
            }
        }
    },
    {
        ""id"": 15,
        ""type"": ""Condition"",
        ""name"": ""lactating"",
        ""temporal"": {
            ""start"": {
                ""number"": 6,
                ""unit"": ""months""
            }
        }
    }
]
```"
NCT02697136,"Inclusion: Male and female patients, aged 18 and above.","```json
[
    {
        ""entity"": ""Male"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""female"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""aged 18 and above"",
        ""category"": ""Measurement""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""Male""
    },
    {
        ""id"": 2,
        ""type"": ""Observation"",
        ""name"": ""female""
    },
    {
        ""id"": 3,
        ""type"": ""Observation"",
        ""name"": ""age"",
        ""value"": {
            ""range"": {
                ""lower_bound"": 18,
                ""unit"": ""years""
            }
        }
    }
]
```"
NCT02697136,Inclusion: ApoA-I \< 70 mg/dL,"```json
[
    {
        ""entity"": ""ApoA-I"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""< 70 mg/dL"",
        ""category"": ""Measurement""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""ApoA-I"",
        ""value"": {
            ""range"": {
                ""upper_bound"": 70.0,
                ""unit"": ""mg/dL""
            }
        }
    }
]
```"
NCT02697136,Inclusion: Symptomatic or asymptomatic cardiovascular disease,"```json
[
    {
        ""entity"": ""Symptomatic cardiovascular disease"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""asymptomatic cardiovascular disease"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Symptomatic cardiovascular disease""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""asymptomatic cardiovascular disease""
    }
]
```"
NCT02697136,Inclusion: Diagnosis of genetically confirmed HDL-c deficiency due to defects in genes coding for ABCA1 and/or ApoA-1,"```json
[
    {
        ""entity"": ""Diagnosis"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""genetically confirmed"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""HDL-c deficiency"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""defects in genes coding for ABCA1 and/or ApoA-1"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""Diagnosis"",
        ""value"": {
            ""qualitative"": ""genetically confirmed""
        }
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""HDL-c deficiency""
    },
    {
        ""id"": 3,
        ""type"": ""Condition"",
        ""name"": ""defects in genes coding for ABCA1 and/or ApoA-1""
    }
]
```"
NCT02697136,Inclusion: Stable doses of lipid lowering therapies for at least 6 weeks prior to baseline procedures,"```json
[
    {
        ""entity"": ""Stable doses"",
        ""category"": ""Qualifier/Modifier""
    },
    {
        ""entity"": ""lipid lowering therapies"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""at least 6 weeks"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""prior to baseline procedures"",
        ""category"": ""Temporal Constraints""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Drug/Substance"",
        ""name"": ""lipid lowering therapies"",
        ""occurrence"": {
            ""operator"": ""at least"",
            ""number"": 1
        },
        ""temporal"": {
            ""start"": {
                ""number"": 6,
                ""unit"": ""weeks""
            },
            ""reference_event"": 0
        }
    }
]
```"
NCT02697136,Exclusion: Females of childbearing potential,"```json
[
    {
        ""entity"": ""Females"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""childbearing potential"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""Females""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""childbearing potential""
    }
]
```"
NCT02697136,Exclusion: Patients with LCAT mutations,"```json
[
    {
        ""entity"": ""LCAT mutations"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""LCAT mutations""
    }
]
```"
NCT02697136,Exclusion: Patients who experienced recent cardiovascular or cerebrovascular events,"```json
[
    {
        ""entity"": ""recent cardiovascular events"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""recent cerebrovascular events"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""recent cardiovascular events""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""recent cerebrovascular events""
    }
]
```"
NCT02697136,Exclusion: Hypertriglyceridemia (\>500 mg/dL),"```json
[
    {
        ""entity"": ""Hypertriglyceridemia"",
        ""category"": ""Condition""
    },
    {
        ""entity"": "">500 mg/dL"",
        ""category"": ""Measurement""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Hypertriglyceridemia""
    },
    {
        ""id"": 2,
        ""type"": ""Observation"",
        ""name"": ""Triglyceride level"",
        ""value"": {
            ""range"": {
                ""lower_bound"": 500,
                ""upper_bound"": null,
                ""unit"": ""mg/dL""
            }
        }
    }
]
```"
NCT02697136,Exclusion: Severe anemia (Hgb \< 10 g/dL),"```json
[
    {
        ""entity"": ""Severe"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""anemia"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""Hgb"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""< 10 g/dL"",
        ""category"": ""Measurement""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""anemia"",
        ""occurrence"": {
            ""operator"": ""at least"",
            ""number"": 1
        }
    },
    {
        ""id"": 2,
        ""type"": ""Observation"",
        ""name"": ""Hgb"",
        ""value"": {
            ""range"": {
                ""upper_bound"": 10.0,
                ""unit"": ""g/dL""
            }
        }
    }
]
```"
NCT02697136,Exclusion: Uncontrolled diabetes (HbA1c \>10%),"```json
[
    {
        ""entity"": ""Uncontrolled"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""diabetes"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""HbA1c"",
        ""category"": ""Observation""
    },
    {
        ""entity"": "">10%"",
        ""category"": ""Measurement""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""diabetes"",
        ""occurrence"": {
            ""operator"": ""at least"",
            ""number"": 1
        }
    },
    {
        ""id"": 2,
        ""type"": ""Observation"",
        ""name"": ""HbA1c"",
        ""value"": {
            ""range"": {
                ""lower_bound"": 10.0,
                ""upper_bound"": null,
                ""unit"": ""%""
            }
        }
    }
]
```"
NCT02697136,Exclusion: Congestive heart failure (NYHA class II or higher),"```json
[
    {
        ""entity"": ""Congestive heart failure"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""NYHA class II or higher"",
        ""category"": ""Measurement""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Congestive heart failure""
    },
    {
        ""id"": 2,
        ""type"": ""Observation"",
        ""name"": ""NYHA class"",
        ""value"": {
            ""qualitative"": ""II or higher""
        }
    }
]
```"
NCT02697136,"Exclusion: Contraindication for MRI scanning (e.g., implanted metal objects, claustrophobia)","```json
[
    {
        ""entity"": ""Contraindication"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""MRI scanning"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""implanted metal objects"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""claustrophobia"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Contraindication""
    },
    {
        ""id"": 2,
        ""type"": ""Procedure/Device"",
        ""name"": ""MRI scanning""
    },
    {
        ""id"": 3,
        ""type"": ""Procedure/Device"",
        ""name"": ""implanted metal objects""
    },
    {
        ""id"": 4,
        ""type"": ""Condition"",
        ""name"": ""claustrophobia""
    }
]
```"
NCT00870350,Inclusion: healthy subject,"```json
[
    {
        ""entity"": ""healthy"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""healthy""
    }
]
```"
NCT00870350,Inclusion: 14-15 years old,"```json
[
    {
        ""entity"": ""14-15 years old"",
        ""category"": ""Measurement""
    }
]
```","```json
[]
```"
NCT00870350,Inclusion: eligible for their school-leaving booster for DTP,"```json
[
    {
        ""entity"": ""school-leaving booster"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""DTP"",
        ""category"": ""Drug/Substance""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Procedure/Device"",
        ""name"": ""school-leaving booster""
    },
    {
        ""id"": 2,
        ""type"": ""Drug/Substance"",
        ""name"": ""DTP""
    }
]
```"
NCT00870350,"Inclusion: received a complete primary vaccination with a 5-component acellular pertussis vaccine (DT5aP-IPV-Hib) at 3, 5 and 12 months of age and vaccinated with a 5-component acellular pertussis vaccine (Td5aP-IPV or Td5aP + IPV) as a booster at 5½ years of age","```json
[
    {
        ""entity"": ""complete primary vaccination"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""5-component acellular pertussis vaccine (DT5aP-IPV-Hib)"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""3, 5 and 12 months of age"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""vaccinated"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""5-component acellular pertussis vaccine (Td5aP-IPV or Td5aP + IPV)"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""booster"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""5½ years of age"",
        ""category"": ""Temporal Constraints""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Procedure/Device"",
        ""name"": ""complete primary vaccination"",
        ""temporal"": {
            ""start"": {
                ""number"": 3,
                ""unit"": ""months""
            },
            ""end"": {
                ""number"": 12,
                ""unit"": ""months""
            },
            ""reference_event"": 1
        }
    },
    {
        ""id"": 2,
        ""type"": ""Drug/Substance"",
        ""name"": ""5-component acellular pertussis vaccine (DT5aP-IPV-Hib)""
    },
    {
        ""id"": 3,
        ""type"": ""Procedure/Device"",
        ""name"": ""vaccinated"",
        ""temporal"": {
            ""start"": {
                ""number"": 3,
                ""unit"": ""months""
            },
            ""end"": {
                ""number"": 12,
                ""unit"": ""months""
            },
            ""reference_event"": 1
        }
    },
    {
        ""id"": 4,
        ""type"": ""Drug/Substance"",
        ""name"": ""5-component acellular pertussis vaccine (Td5aP-IPV or Td5aP + IPV)""
    },
    {
        ""id"": 5,
        ""type"": ""Procedure/Device"",
        ""name"": ""booster"",
        ""temporal"": {
            ""start"": {
                ""number"": 5.5,
                ""unit"": ""years""
            },
            ""reference_event"": 1
        }
    }
]
```"
NCT00870350,Inclusion: informed consent form signed by the subject and parent(s)/legal representative,"```json
[]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Type 2 diabetes mellitus""
    },
    {
        ""id"": 2,
        ""type"": ""Drug/Substance"",
        ""name"": ""Metformin""
    },
    {
        ""id"": 3,
        ""type"": ""Measurement"",
        ""name"": ""Serum creatinine""
    },
    {
        ""id"": 4,
        ""type"": ""Procedure/Device"",
        ""name"": ""Chemotherapy""
    },
    {
        ""id"": 5,
        ""type"": ""Observation"",
        ""name"": ""Smoking""
    },
    {
        ""id"": 6,
        ""type"": ""Observation"",
        ""name"": ""30 to 75 years old"",
        ""value"": {
            ""range"": {
                ""lower_bound"": 30,
                ""upper_bound"": 75,
                ""unit"": ""years""
            }
        }
    }
]
```"
NCT00870350,Inclusion: subject understand and comply with the study procedures (i.e. able to read and write Swedish),"```json
[]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Type 2 diabetes mellitus""
    },
    {
        ""id"": 2,
        ""type"": ""Drug/Substance"",
        ""name"": ""Metformin""
    },
    {
        ""id"": 3,
        ""type"": ""Measurement"",
        ""name"": ""Serum creatinine""
    },
    {
        ""id"": 4,
        ""type"": ""Procedure/Device"",
        ""name"": ""Chemotherapy""
    },
    {
        ""id"": 5,
        ""type"": ""Observation"",
        ""name"": ""Smoking""
    },
    {
        ""id"": 6,
        ""type"": ""Observation"",
        ""name"": ""30 to 75 years old"",
        ""value"": {
            ""range"": {
                ""lower_bound"": 30,
                ""upper_bound"": 75,
                ""unit"": ""years""
            }
        }
    }
]
```"
NCT00870350,"Inclusion: female must provide an agreement that they are either sexually continent or practice adequate contraceptive methods (intra-uterine contraceptive device (IUCD), hormonal contraceptives, condoms or other adequate barrier contraception).","```json
[]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Type 2 diabetes mellitus""
    },
    {
        ""id"": 2,
        ""type"": ""Drug/Substance"",
        ""name"": ""Metformin""
    },
    {
        ""id"": 3,
        ""type"": ""Measurement"",
        ""name"": ""Serum creatinine""
    },
    {
        ""id"": 4,
        ""type"": ""Procedure/Device"",
        ""name"": ""Chemotherapy""
    },
    {
        ""id"": 5,
        ""type"": ""Observation"",
        ""name"": ""Smoking""
    },
    {
        ""id"": 6,
        ""type"": ""Observation"",
        ""name"": ""30 to 75 years old"",
        ""value"": {
            ""range"": {
                ""lower_bound"": 30,
                ""upper_bound"": 75,
                ""unit"": ""years""
            }
        }
    }
]
```"
NCT00870350,Exclusion: acute febrile illness or axillary temperature ≥38.0°C at the time of vaccination,"```json
[
    {
        ""entity"": ""acute febrile illness"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""axillary temperature"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""≥38.0°C"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""at the time of vaccination"",
        ""category"": ""Temporal Constraints""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""acute febrile illness""
    },
    {
        ""id"": 2,
        ""type"": ""Observation"",
        ""name"": ""axillary temperature"",
        ""value"": {
            ""range"": {
                ""lower_bound"": 38.0,
                ""unit"": ""°C""
            }
        },
        ""temporal"": {
            ""start"": {
                ""number"": 0,
                ""unit"": ""days""
            },
            ""end"": {
                ""number"": 0,
                ""unit"": ""days""
            },
            ""reference_event"": ""vaccination""
        }
    }
]
```"
NCT00870350,"Exclusion: receipt of immunoglobulin within the previous 3 months, immunosuppression (e g evidence of impaired cell mediated immunity, receipt of immunosuppressant drugs within the previous 3 months or receipt of systemic corticosteroids given daily or on alternate days at ≥20 mg/day prednisone equivalent during \>14 days within the past 30 days)","```json
[
    {
        ""entity"": ""receipt of immunoglobulin"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""within the previous 3 months"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""immunosuppression"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""evidence of impaired cell mediated immunity"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""receipt of immunosuppressant drugs"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""within the previous 3 months"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""receipt of systemic corticosteroids"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""given daily or on alternate days"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""≥20 mg/day prednisone equivalent"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""during >14 days within the past 30 days"",
        ""category"": ""Temporal Constraints""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Procedure/Device"",
        ""name"": ""receipt of immunoglobulin"",
        ""temporal"": {
            ""start"": {
                ""number"": 3,
                ""unit"": ""months""
            },
            ""reference_event"": 0
        }
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""immunosuppression""
    },
    {
        ""id"": 3,
        ""type"": ""Observation"",
        ""name"": ""evidence of impaired cell mediated immunity""
    },
    {
        ""id"": 4,
        ""type"": ""Procedure/Device"",
        ""name"": ""receipt of immunosuppressant drugs"",
        ""temporal"": {
            ""start"": {
                ""number"": 3,
                ""unit"": ""months""
            },
            ""reference_event"": 0
        }
    },
    {
        ""id"": 5,
        ""type"": ""Procedure/Device"",
        ""name"": ""receipt of systemic corticosteroids"",
        ""temporal"": {
            ""start"": {
                ""number"": 14,
                ""unit"": ""days""
            },
            ""end"": {
                ""number"": 30,
                ""unit"": ""days""
            },
            ""reference_event"": 0
        },
        ""value"": {
            ""range"": {
                ""lower_bound"": 20,
                ""upper_bound"": null,
                ""unit"": ""mg/day prednisone equivalent""
            }
        }
    }
]
```"
NCT00870350,Exclusion: receipt of a non-study vaccine in the past 30 days,"```json
[
    {
        ""entity"": ""receipt of a non-study vaccine"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""in the past 30 days"",
        ""category"": ""Temporal Constraints""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Procedure/Device"",
        ""name"": ""receipt of a non-study vaccine"",
        ""temporal"": {
            ""start"": {
                ""number"": 30,
                ""unit"": ""days""
            },
            ""end"": {
                ""number"": 0,
                ""unit"": ""days""
            },
            ""reference_event"": 1
        }
    }
]
```"
NCT00870350,Exclusion: evolving encephalopathy not attributable to another identifiable cause within 7 days of administration of a previous dose of any vaccine,"```json
[
    {
        ""entity"": ""evolving encephalopathy"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""not attributable to another identifiable cause"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""within 7 days"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""administration of a previous dose of any vaccine"",
        ""category"": ""Procedure/Device""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""evolving encephalopathy""
    },
    {
        ""id"": 2,
        ""type"": ""Procedure/Device"",
        ""name"": ""administration of a previous dose of any vaccine"",
        ""temporal"": {
            ""start"": {
                ""number"": 7,
                ""unit"": ""days""
            },
            ""reference_event"": 1
        }
    }
]
```"
NCT00870350,"Exclusion: booster vaccination with tetanus, low dose diphtheria and acellular pertussis vaccine since the booster vaccination at 5½ years of age","```json
[
    {
        ""entity"": ""booster vaccination"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""tetanus"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""low dose diphtheria"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""acellular pertussis vaccine"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""since the booster vaccination at 5½ years of age"",
        ""category"": ""Temporal Constraints""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Procedure/Device"",
        ""name"": ""booster vaccination"",
        ""temporal"": {
            ""start"": {
                ""number"": 5.5,
                ""unit"": ""years""
            },
            ""reference_event"": 1
        }
    },
    {
        ""id"": 2,
        ""type"": ""Drug/Substance"",
        ""name"": ""tetanus""
    },
    {
        ""id"": 3,
        ""type"": ""Drug/Substance"",
        ""name"": ""low dose diphtheria""
    },
    {
        ""id"": 4,
        ""type"": ""Drug/Substance"",
        ""name"": ""acellular pertussis vaccine""
    }
]
```"
NCT00870350,"Exclusion: previous clinical or bacteriological diagnosis of diphtheria, tetanus or pertussis","```json
[
    {
        ""entity"": ""previous"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""clinical diagnosis"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""bacteriological diagnosis"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""diphtheria"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""tetanus"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""pertussis"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""clinical diagnosis""
    },
    {
        ""id"": 2,
        ""type"": ""Observation"",
        ""name"": ""bacteriological diagnosis""
    },
    {
        ""id"": 3,
        ""type"": ""Condition"",
        ""name"": ""diphtheria""
    },
    {
        ""id"": 4,
        ""type"": ""Condition"",
        ""name"": ""tetanus""
    },
    {
        ""id"": 5,
        ""type"": ""Condition"",
        ""name"": ""pertussis""
    }
]
```"
NCT00870350,Exclusion: hypersensitivity to any component of any of the study vaccines,"```json
[
    {
        ""entity"": ""hypersensitivity"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""any component of any of the study vaccines"",
        ""category"": ""Drug/Substance""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""hypersensitivity""
    },
    {
        ""id"": 2,
        ""type"": ""Drug/Substance"",
        ""name"": ""any component of any of the study vaccines""
    }
]
```"
